Laptop Model,Features,Price,Links
MSI Modern 14 B11MOU-477IN (Intel Core i3 (11th Gen) 8GB 512GB SSD Windows 10) Laptop,"{'Operating System': 'Windows 10 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Type': 'LED', 'Display Feature': 'Display (45%NTSC, IPS-Level) Display', 'Touchscreen': 'No', 'Processor': 'Intel Core i3 (11th Gen)', 'Processor Model': '1115G4', 'Cache': '6 MB', 'Graphics Processor': 'Intel UHD', 'RAM': '8GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'Hard Drive Capacity': '512GB', 'Weight': '1.3 Kg', 'Dimensions (mm)': '319 x 219 x 18.1', 'Colour': 'Carbon Grey', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Battery, AC Adapter, User Guide', 'USB 3.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.1', 'Optical Drive': 'No', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Audio Technology': '2 x 2W, Realtek ALC 233', 'Webcam': 'Yes', 'Adapter': '65 W AC Adapter W', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Touchpad with Multi-Touch Gestures Enabled', 'Keyboard': 'Single Backlit Keyboard (White)', 'Fingerprint Scanner': 'No'}","Rs. 38,399",https://pricebaba.com/laptop/msi-modern-14-b11mou-477in-intel-core-i3-11th-gen-8gb-windows
Dell 5620 (D552274WIN9SE) (Intel Core i5 (12th Gen) 16GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '16 inch(40.64 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F+ WVA AG 60 Hz 250 Nits', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (12th Gen)', 'Processor Model': '1240P', 'Processor Clock Speed': '1.2GHz', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '16GB', 'RAM Upgradable to': 'Up to 64GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'Hard Drive Capacity': '512GB', 'Weight': '1.91 Kg', 'Dimensions (mm)': '356 x 251 x 18', 'Colour': 'Titan Grey', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Cell': '4 Cell', 'Battery Type': 'Li-Ion', 'Keyboard': 'Backlit', 'Fingerprint Scanner': 'Yes'}","Rs. 77,990",https://pricebaba.com/laptop/dell-5620-d552274win9se-intel-core-i5-12th-gen-16gb-512gb-ssd-windows
Lenovo E14 Gen 2 (20TAS0E800) (Intel Core i5 (11th Gen) 16GB 512GB SSD Windows 10 Pro) Laptop,"{'Operating System': 'Windows 10 Professional', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F Anti-Glare', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (11th Gen)', 'Processor Model': '1135G7', 'Processor Clock Speed': '4.2GHz', 'Graphics Processor': 'Intel UHD', 'RAM': '16GB', 'RAM Upgradable to': 'Up to 32GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'Hard Drive Capacity': '512GB', 'Weight': '1.59 Kg', 'Dimensions (mm)': '324 x 220 x 19', 'Colour': 'Black', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 1', 'USB 3.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion'}","Rs. 73,999",https://pricebaba.com/laptop/lenovo-e14-gen-2-20tas0e800-intel-core-i5-11th-gen-16gb-512gb-ssd-windows
Lenovo V14 Gen 2 ITL (82KAA001IH) (Intel Core i5 (11th Gen) 8GB 1TB HDD ) Laptop,"{'Operating System': 'DOS', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F Display', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (11th Gen)', 'Processor Model': '1135G7', 'Processor Clock Speed': '4.2GHz', 'Graphics Processor': 'Intel UHD Graphics', 'RAM': '8GB', 'RAM Upgradable to': 'Up to 16GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'Hard Drive Capacity': '1TB', 'Weight': '1.60 Kg', 'Dimensions (mm)': '324 x 215 x 20', 'Colour': 'Black', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 1', 'USB 3.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Type': 'Li-Ion'}","Rs. 48,999",https://pricebaba.com/laptop/lenovo-v14-gen-2-itl-82kaa001ih-intel-core-i5-11th-gen-8gb-1tb-hdd-dos
Lenovo 14ITL05 (82HS00W6IN) (Intel Core i3 (11th Gen) 8GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F IPS 250nits Glossy, 45% NTSC, Touch', 'Touchscreen': 'Yes', 'Processor': 'Intel Core i3 (11th Gen)', 'Processor Model': '1115G4', 'Processor Clock Speed': '1.7GHz', 'Cache': '6 MB', 'Graphics Processor': 'Intel UHD', 'RAM': '8GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'RAM Speed': '3200MHz', 'Hard Drive Capacity': '512GB', 'Weight': '1.5 Kg', 'Dimensions (mm)': '321.5 x 217.5 x 20.4', 'Colour': 'Graphite Grey', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes, 5.0', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Speakers': 'Yes', 'Webcam': 'Yes', 'Adapter': '52.5 W', 'Battery Life (Up to)': '11 Hrs', 'Battery Type': 'Li-Ion', 'Keyboard': 'Backlit, English', 'Fingerprint Scanner': 'Yes'}","Rs. 58,000",https://pricebaba.com/laptop/lenovo-14itl05-82hs00w6in-intel-core-i3-11th-gen-8gb-512gb-ssd-windows
Lenovo V15 (82KBA022IH) (Intel Core i3 (11th Gen) 4GB 512GB SSD ) Laptop,"{'Operating System': 'DOS', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F Display', 'Touchscreen': 'No', 'Processor': 'Intel Core i3 (11th Gen)', 'Processor Model': '1115G4', 'Graphics Processor': 'Intel Integrated', 'RAM': '4GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'Hard Drive Capacity': '512GB', 'Weight': '2.59 Kg', 'Dimensions (mm)': '332.9 x 536 x 72', 'Colour': 'Black', 'Warranty': '2 Years', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Type': 'Li-Ion'}","Rs. 36,490",https://pricebaba.com/laptop/lenovo-v15-82kba022ih-intel-core-i3-11th-gen-4gb-512gb-ssd-dos
Lenovo 5i (82R700ASIN) (Intel Core i3 (12th Gen) 8GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1920 x 1200 pixels', 'Display Feature': 'WUXGA (1920 x 1200), IPS, Anti-Glare, Touch, 300 Nits', 'Touchscreen': 'No', 'Processor': 'Intel Core i3 (12th Gen)', 'Processor Model': '1215U', 'Processor Clock Speed': '3.3GHz', 'Cache': '10 MB', 'Graphics Processor': 'Intel UHD Graphics', 'RAM': '8GB', 'RAM Upgradable to': 'Up to 8GB', 'Memory Slots': '1', 'RAM Type': 'LPDDR4X', 'RAM Speed': '4266MHz', 'Hard Drive Capacity': '512GB', 'Weight': '1.50 Kg', 'Dimensions (mm)': '225 x 313 x 17', 'Colour': 'Storm Grey', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.2', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Speakers': 'Yes', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Life (Up to)': '9 Hrs', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'ClickPad + Lenovo Digital Pen', 'Keyboard': 'Backlit', 'Fingerprint Scanner': 'Yes'}","Rs. 59,090",https://pricebaba.com/laptop/lenovo-5i-82r700asin-8gb-512gb-ssd-windows
Asus GA401QE-K2166TS ( 16GB 1TB SSD 4GB Graphics Windows 10) Laptop,"{'Operating System': 'Windows 10 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '2560 x 1440 pixels', 'Display Feature': 'WQ 16:9, 300Nits, 120Hz Refresh Rate, IPS-Level Anti-Glare Plane, 100% DCI-P3 Color Gamut, Adaptive-Sync, Pantone Validated', 'Touchscreen': 'No', 'Processor': 'AMD Octa-Core Ryzen 9', 'Processor Model': '5900HS', 'Processor Clock Speed': '4.7GHz', 'Cache': '20 MB', 'Graphics Processor': 'NVIDIA GeForce RTX 3050 Ti', 'Graphics Memory': '4 GB', 'RAM': '16GB', 'Memory Slots': '2', 'RAM Type': 'DDR4', 'RAM Speed': '3200MHz', 'Hard Drive Capacity': '1TB', 'Weight': '1.70 Kg', 'Dimensions (mm)': '324 x 222 x 20', 'Colour': 'Eclipse Gray AniMe Matrix version', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 3.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.1', 'USB Type C': 'Yes, 2', 'Input': 'Headphone + Microphone Combo Jack', 'Adapter': '65 W', 'Battery Life (Up to)': '8 Hrs', 'Battery Type': 'Li-Ion', 'Keyboard': 'Backlit Chiclet Keyboard', 'Fingerprint Scanner': 'Yes'}","Rs. 1,30,990",https://pricebaba.com/laptop/asus-ga401qe-k2166ts-16gb-1tb-ssd-4gb-graphics-windows
MSI B12UE-066IN ( 16GB 1TB SSD 6GB Graphics Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F, 144Hz 45%NTSC IPS-Level', 'Touchscreen': 'No', 'Processor': 'Intel Core i7 (12th Gen)', 'Processor Model': '1280P', 'Processor Clock Speed': '3.4GHz', 'Cache': '24 MB', 'Graphics Processor': 'NVIDIA GeForce RTX 3060', 'Graphics Memory': '6 GB', 'RAM': '16GB', 'RAM Upgradable to': 'Up to 64GB', 'Memory Slots': '2', 'RAM Type': 'DDR4', 'RAM Speed': '3200MHz', 'Hard Drive Capacity': '1TB', 'Weight': '1.8 Kg', 'Dimensions (mm)': '358 x 248 x 17', 'Colour': 'Core Black', 'Warranty': '2 Years', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.2', 'USB Type C': 'Yes, 2', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '180 W', 'Battery Life (Up to)': '3 Hrs', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Touchpad', 'Keyboard': 'Spectrum Backlight Keyboard', 'Fingerprint Scanner': 'No'}","Rs. 1,34,990",https://pricebaba.com/laptop/msi-b12ue-066in-16gb-1tb-ssd-6gb-graphics-windows
Asus SE G733CX-LL012WS (Intel Core i9 (12th Gen) 32GB 4000GB SSD 16GB Graphics Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '17.3 inch(43.94 cm)', 'Screen Resolution': '2560 x 1440 pixels', 'Display Feature': 'WQ, IPS-Level, Anti-Glare Display, (Brightness 300 Nits)', 'Touchscreen': 'No', 'Processor': 'Intel Core i9 (12th Gen)', 'Processor Model': '12950HX', 'Processor Clock Speed': '2.3GHz', 'Cache': '30 MB', 'Graphics Processor': 'NVIDIA GeForce RTX 3080 Ti', 'Graphics Memory': '16 GB', 'RAM': '32GB', 'RAM Upgradable to': 'Up to 64GB', 'Memory Slots': '2', 'RAM Type': 'DDR5', 'RAM Speed': '4800MHz', 'Hard Drive Capacity': '4TB', 'Weight': '3 Kg', 'Dimensions (mm)': '395 x 282 x 28.3', 'Colour': 'Off Black Stealth', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Manual, AC Adaptor, FHD 1080P 60FPS external camera, ROG Impact Gaming Mouse, Keystone, 2 Customizable Armor Caps, ROG backpack, ROG Delta headset, UV flashlight', 'USB 2.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.2', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Audio Technology': 'Smart Amplifier Technology', 'Webcam': 'Yes', 'Adapter': '330 W', 'Battery Cell': '4 Cell', 'Battery Type': 'Li-Ion', 'Keyboard': 'Backlit Chiclet Keyboard Per-Key RGB'}","Rs. 3,59,990",https://pricebaba.com/laptop/asus-se-g733cx-ll012ws-intel-core-i9-12th-gen-32gb-4000gb-ssd-16gb-graphics-windows
Lenovo 3 CB 11IJL6 (82N3000DHA) (Intel Celeron Dual Core 4GB ) Laptop,"{'Operating System': 'Google Chrome', 'Screen Size': '11.6 inch(29.46 cm)', 'Screen Resolution': '1366 x 768 pixels', 'Display Type': 'LED', 'Display Feature': 'LED Backlit IPS Glossy 10-point Multi- Display (250 nits Brightness, 50% NTSC Color Gamut)', 'Touchscreen': 'Yes', 'Chipset': 'Intel SoC', 'Processor': 'Intel Celeron Dual-Core', 'Processor Model': 'N4500', 'Processor Clock Speed': '1.1GHz', 'Cache': '4 MB', 'Graphics Processor': 'Intel UHD', 'RAM': '4GB', 'Memory Slots': '1', 'RAM Type': 'LPDDR4X', 'RAM Speed': '2933MHz', 'Hard Drive Capacity': '128GB', 'Weight': '1.25 Kg', 'Dimensions (mm)': '285.5 x 205.2 x 18.4', 'Colour': 'Arctic Grey', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Battery, AC Adapter, User Guide', 'USB 2.0': 'Yes, 2', 'USB 3.0': 'Yes, 2', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.0', 'Optical Drive': 'No', 'Input': 'Headphone + Microphone Combo Jack', 'Audio Technology': 'High Definition (HD) Audio, 2 W x 2 Stereo Speakers, Realtek ALC5682I Codec', 'Webcam': 'Yes', 'Adapter': '45 W AC Adapter W', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Touchpad with Multi-Touch Gestures Enabled', 'Keyboard': 'English Non Backlit Keyboard', 'Fingerprint Scanner': 'No'}","Rs. 28,490",https://pricebaba.com/laptop/lenovo-3-cb-11ijl6-82n3000dha-intel-celeron-dual-core-4gb-chromeos
Dell G15-5511 (D560670WIN9B) ( 16GB 512GB SSD 6GB Graphics Windows 11) Laptop,"{'Operating System': 'Windows 11', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F WVA AG 300 Nits 165Hz 100% RGB(SE) Narrow Border', 'Touchscreen': 'No', 'Processor': 'Intel Core i7 (11th Gen)', 'Processor Model': '11800H', 'Processor Clock Speed': '4.7GHz', 'Cache': '24 MB', 'Graphics Processor': 'NVIDIA GeForce RTX 3060', 'Graphics Memory': '6 GB', 'RAM': '16GB', 'RAM Upgradable to': 'Up to 16GB', 'Memory Slots': '2', 'RAM Type': 'DDR4', 'RAM Speed': '2933MHz', 'Hard Drive Capacity': '512GB', 'Weight': '2.60 Kg', 'Dimensions (mm)': '357 x 272 x 19', 'Colour': 'Obsidian Black', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Cell': '4 Cell', 'Battery Type': 'Li-Ion', 'Keyboard': 'Backlit'}","Rs. 1,18,900",https://pricebaba.com/laptop/dell-g15-5511-d560670win9b-16gb-512gb-ssd-6gb-graphics-windows
Apple M2 MNEJ3HN/A ( 8GB 512GB SSD macOS Monterey) Laptop,"{'Operating System': 'macOS Monterey Home Basic', 'Screen Size': '13.3 inch(33.78 cm)', 'Screen Resolution': '2560 x 1600 pixels', 'Display Feature': 'Retina display, LED-backlit display with IPS technology, 500 nits brightness, Wide colour (P3), True Tone technology', 'Touchscreen': 'No', 'Processor': 'Apple M2', 'Graphics Processor': 'Apple M2', 'RAM': '8GB', 'Memory Slots': '1', 'RAM Type': 'LPDDR5', 'Hard Drive Capacity': '512GB', 'Weight': '1.38 Kg', 'Dimensions (mm)': '304.1 x 212.4 x 15.6', 'Colour': 'Space Grey', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 3.0': 'Yes, 2', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.0', 'Input': 'Headphone + Microphone Combo Jack', 'Speakers': 'Yes', 'Audio Technology': 'Stereo Speakers, Wide Stereo Sound, Support for Dolby Atmos', 'Webcam': 'Yes', 'Adapter': '67 W', 'Battery Life (Up to)': '20 Hrs', 'Battery Type': 'Li-Po', 'Pointing Device': 'Force Touch Trackpad', 'Keyboard': 'Backlit Magic Keyboard'}","Rs. 1,37,990",https://pricebaba.com/laptop/apple-m2-mnej3hn-a-8gb-512gb-ssd-mac-os-x
Lenovo Gaming 3 Gen 6 (82K201UNIN) ( 16GB 512GB SSD 6GB Graphics Windows 11) Laptop,"{'Operating System': 'Windows 11', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F IPS', 'Touchscreen': 'No', 'Processor': 'AMD Octa-Core Ryzen 7', 'Processor Model': '5800H', 'Processor Clock Speed': '4.7GHz', 'Graphics Processor': 'NVIDIA GeForce RTX 3060', 'Graphics Memory': '6 GB', 'RAM': '16GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'Hard Drive Capacity': '512GB', 'Weight': '2.25 Kg', 'Dimensions (mm)': '252 x 360 x 24', 'Colour': 'Shadow Black', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 3.0': 'Yes, 3', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes', 'Input': 'Headphone + Microphone Combo Jack', 'Speakers': 'Yes', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Life (Up to)': '7 Hrs', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion'}","Rs. 96,155",https://pricebaba.com/laptop/lenovo-gaming-3-gen-6-82k201unin-16gb-512gb-ssd-6gb-graphics-windows
Lenovo Gen 7 (82R90068IN) ( 16GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '1920 x 1200 pixels', 'Display Feature': 'WUXGA, IPS, Touch, 300 Nits', 'Touchscreen': 'Yes', 'Processor': 'AMD Octa-Core Ryzen 7', 'Processor Model': '5700U', 'Processor Clock Speed': '1.8GHz', 'Cache': '8 MB', 'Graphics Processor': 'AMD Radeon', 'RAM': '16GB', 'Memory Slots': '1', 'RAM Type': 'LPDDR4X', 'RAM Speed': '4266MHz', 'Hard Drive Capacity': '512GB', 'Weight': '1.55 Kg', 'Dimensions (mm)': '313 x 225 x 18', 'Colour': 'Storm Grey', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.1', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Speakers': 'Yes', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Life (Up to)': '9 Hrs', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Keyboard': 'Backlit', 'Fingerprint Scanner': 'Yes'}","Rs. 66,990",https://pricebaba.com/laptop/lenovo-gen-7-82r90068in-16gb-512gb-ssd-windows
Dell 3515 (D560712WIN9S) ( 8GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F WVA AG Narrow Border', 'Touchscreen': 'No', 'Processor': 'AMD Dual-Core Ryzen 3', 'Processor Model': '3250U', 'Processor Clock Speed': '2.6GHz', 'Cache': '4 MB', 'Graphics Processor': 'AMD Radeon', 'RAM': '8GB', 'RAM Upgradable to': 'Up to 16GB', 'Memory Slots': '2', 'RAM Type': 'DDR4', 'RAM Speed': '2400MHz', 'Hard Drive Capacity': '512GB', 'Weight': '1.8 Kg', 'Dimensions (mm)': '358 x 189 x 23.5', 'Colour': 'Platinum Silver', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 1', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes, 5.0', 'USB Type C': 'Yes, 2', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Life (Up to)': '7 Hrs', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Touchpad', 'Keyboard': 'English International Backlit Keyboard'}","Rs. 40,990",https://pricebaba.com/laptop/dell-3515-d560712win9s-8gb-512gb-ssd-windows
HP Plus 14-eh0021TU (6H1Q2PA) ( 16GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '14 inch(35.56 cm)', 'Screen Resolution': '2240 x 1400 pixels', 'Display Feature': 'Diagonal, 2.2K (2240 x 1400), IPS, micro-edge, anti-glare, Low Blue Light, 300 nits, 100% sRGB', 'Touchscreen': 'No', 'Chipset': 'Intel Integrated SoC', 'Processor': 'Intel Core i5 (12th Gen)', 'Processor Model': '12500H', 'Processor Clock Speed': '4.7GHz', 'Cache': '18 MB', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '16GB', 'Memory Slots': '1', 'RAM Type': 'DDR4', 'RAM Speed': '3200MHz', 'Hard Drive Capacity': '512GB', 'Weight': '1.4 Kg', 'Dimensions (mm)': '313.5 x 224.2 x 18.4', 'Colour': 'Natural silver aluminum', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Wi-Fi': 'Yes, 802.11 b/g/n/ax', 'Bluetooth': 'Yes, 5.2', 'USB Type C': 'Yes, 2', 'Input': 'Headphone + Microphone Combo Jack', 'Audio Technology': 'HP Audio Boost', 'Webcam': 'Yes, 5 MP', 'Adapter': '65 W', 'Battery Life (Up to)': '11 Hrs', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'Hp imagepad With multi-touch gesture support', 'Keyboard': 'Full-size, backlit, natural silver keyboard', 'Fingerprint Scanner': 'Yes'}","Rs. 79,999",https://pricebaba.com/laptop/hp-plus-14-eh0021tu-6h1q2pa-16gb-512gb-ssd-windows
HP 16-d0361TX (552W8PA) ( 16GB 512GB SSD 6GB Graphics Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '16.1 inch(40.89 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'Diagonal, F, 7 ms response time, IPS, micro-edge, anti-glare, Low Blue Light, 300 nits, 100% sRGB', 'Touchscreen': 'No', 'Processor': 'Intel Core i7 (11th Gen)', 'Processor Model': '11800H', 'Processor Clock Speed': '4.7GHz', 'Cache': '24 MB', 'Graphics Processor': 'NVIDIA GeForce RTX 3060', 'Graphics Memory': '6 GB', 'RAM': '16GB', 'RAM Upgradable to': 'Up to 32GB', 'Memory Slots': '2', 'RAM Type': 'DDR4', 'RAM Speed': '3200MHz', 'Hard Drive Capacity': '512GB', 'Weight': '2.46 Kg', 'Dimensions (mm)': '370 x 260 x 23.5', 'Colour': 'Blue', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'Bluetooth': 'Yes, 5.0', 'USB Type C': 'Yes, 1', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '70 W', 'Battery Cell': '4 Cell', 'Battery Type': 'Li-Ion', 'Pointing Device': 'HP Imagepad with Multi-touch Gesture Support, Precision Touchpad Support', 'Keyboard': 'Backlit Keyboard'}","Rs. 1,11,515",https://pricebaba.com/laptop/hp-16-d0361tx-552w8pa-16gb-512gb-ssd-6gb-graphics-windows
Acer A315-59 (NX.K6TCF.006) (Intel Core i5 (12th Gen) 16GB 512GB SSD Windows 11) Laptop,"{'Operating System': 'Windows 11 Home Basic', 'Screen Size': '15.6 inch(39.62 cm)', 'Screen Resolution': '1920 x 1080 pixels', 'Display Feature': 'F 1920 x 1080, high-brightness Acer ComfyViewTM LED-backlit TFT LCD', 'Touchscreen': 'No', 'Processor': 'Intel Core i5 (12th Gen)', 'Processor Model': '1235U', 'Processor Clock Speed': '3.3GHz', 'Graphics Processor': 'Intel Iris Xe', 'RAM': '16GB', 'RAM Upgradable to': 'Up to 32GB', 'Memory Slots': '2', 'RAM Type': 'DDR4', 'Hard Drive Capacity': '512GB', 'Weight': '1.70 Kg', 'Dimensions (mm)': '363 x 241 x 20', 'Colour': 'Silver', 'Warranty': '1 Year', 'Sales Package': 'Laptop, Power Adaptor, User Guide, Warranty Documents', 'USB 2.0': 'Yes, 2', 'Wi-Fi': 'Yes, 802.11 a/b/g/n/ac', 'Bluetooth': 'Yes, 5.0', 'Input': 'Headphone + Microphone Combo Jack', 'Webcam': 'Yes', 'Adapter': '65 W', 'Battery Cell': '3 Cell', 'Battery Type': 'Li-Ion'}","Rs. 50,999",https://pricebaba.com/laptop/acer-a315-59-nx-k6tcf-006-16gb-512gb-ssd-windows
